season,week,pa_team,ya,int,sk,sfty,pbk,pa,pa_tds,fr,d_td,blkk,YA100,YA199,YA299,YA349,YA399,YA449,YA499,YA549,YA550,PA0,PA1,PA7,PA14,PA18,PA28,PA35,PA46,fpts
2022,4,HOU,419.0,0.0,1.0,0.0,0.0,34.0,4.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.0
2022,4,IND,243.0,0.0,3.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
2022,4,JAX,401.0,1.0,2.0,0.0,0.0,29.0,4.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.0
2022,4,KC,376.0,0.0,1.0,0.0,0.0,31.0,4.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0
2022,4,LA,327.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2022,4,LAC,346.0,2.0,4.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0
2022,4,LV,299.0,0.0,3.0,0.0,0.0,23.0,3.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.0
2022,4,MIA,371.0,0.0,1.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2022,4,MIN,340.0,0.0,2.0,0.0,0.0,25.0,3.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0
2022,4,NE,443.0,1.0,1.0,0.0,0.0,27.0,3.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.0
2022,4,NO,344.0,1.0,3.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
2022,4,NYG,304.0,0.0,6.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13.0
2022,4,NYJ,297.0,4.0,3.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.0
2022,4,PHI,219.0,1.0,4.0,0.0,0.0,15.0,2.0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.0
2022,4,PIT,348.0,2.0,1.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
2022,4,SEA,524.0,1.0,1.0,0.0,0.0,45.0,6.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0
2022,4,SF,257.0,1.0,7.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.0
2022,4,TB,417.0,1.0,3.0,0.0,0.0,41.0,5.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.0
2022,4,TEN,365.0,1.0,3.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9.0
2022,4,WAS,279.0,0.0,1.0,0.0,0.0,25.0,2.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
2022,5,ARI,357.0,0.0,2.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2022,5,ATL,422.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-3.0
2022,5,BAL,291.0,1.0,3.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0
2022,5,BUF,364.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.0
2022,5,CAR,397.0,0.0,2.0,0.0,0.0,31.0,4.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0
2022,5,CHI,431.0,1.0,1.0,0.0,0.0,29.0,4.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0
2022,5,CIN,325.0,1.0,1.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
2022,5,CLE,465.0,0.0,1.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-5.0
2022,5,DAL,323.0,1.0,5.0,0.0,1.0,10.0,1.0,2.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,22.0
2022,5,DEN,306.0,2.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13.0
2022,5,DET,364.0,1.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2022,5,GB,338.0,0.0,1.0,1.0,0.0,27.0,3.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
2022,5,HOU,422.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.0
2022,5,IND,375.0,2.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12.0
2022,5,JAX,248.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0
2022,5,KC,378.0,0.0,2.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2022,5,LA,239.0,0.0,3.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0
2022,5,LAC,443.0,1.0,0.0,0.0,0.0,28.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-2.0
2022,5,LV,368.0,0.0,3.0,0.0,0.0,30.0,4.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0
2022,5,MIA,322.0,0.0,2.0,0.0,0.0,38.0,5.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0
2022,5,MIN,271.0,0.0,2.0,0.0,0.0,22.0,2.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0
2022,5,NE,312.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.0
2022,5,NO,396.0,0.0,3.0,0.0,0.0,32.0,4.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0
