player_id,player_name,pass_touchdown,rush_touchdown,rec_touchdown,passing_yards,rushing_yards,receiving_yards,receptions,targets,interception,fumble_lost,two_point_pass_success,two_point_rush_success,two_point_rec_success,kick_return_touchdown,punt_return_touchdown,fg_made_0-39,fg_made_40-49,fg_made_50-59,fg_made_60+,fg_missed_0-39,fg_missed_40-49,fg_missed_50-59,fg_missed_60+,pat_made,pat_missed,fppr,hppr,position
00-0019596,T.Brady,42.0,3.0,0.0,5014.0,4.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.9599975645542,360.9599975645542,QB
00-0020531,D.Brees,26.0,2.0,0.0,3207.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.27999877929688,228.27999877929688,QB
00-0022127,J.Witten,0.0,0.0,2.0,0.0,0.0,69.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.90000009536743,25.40000009536743,TE
00-0022787,M.Schaub,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,-0.4000000059604645,QB
00-0022824,A.Lee,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0399999618530273,1.0399999618530273,P
00-0022921,L.Fitzgerald,0.0,0.0,1.0,0.0,0.0,409.0,54.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.9000015258789,73.9000015258789,WR
00-0022924,B.Roethlisberger,37.0,0.0,0.0,4304.0,11.0,0.0,0.0,0.0,14.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.26000368595123,297.26000368595123,QB
00-0022942,P.Rivers,26.0,0.0,0.0,4478.0,-9.0,0.0,0.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.2199950814247,262.2199950814247,QB
00-0023252,R.Gould,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,2.0,0.0,1.0,1.0,2.0,0.0,36.0,2.0,102.0,102.0,K
00-0023436,A.Smith,6.0,0.0,0.0,1582.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5799987912178,71.5799987912178,QB
00-0023459,A.Rodgers,48.0,3.0,0.0,4299.0,149.0,-6.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.25999200344086,382.75999200344086,QB
00-0023482,M.Nugent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,29.0,29.0,K
00-0023500,F.Gore,0.0,2.0,0.0,0.0,653.0,89.0,16.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.2000036239624,92.2000036239624,RB
00-0023682,R.Fitzpatrick,13.0,2.0,0.0,2091.0,151.0,0.0,1.0,1.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.73999977111816,153.23999977111816,QB
00-0023853,M.Prater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,6.0,0.0,0.0,3.0,4.0,0.0,38.0,3.0,110.0,110.0,K
00-0024243,M.Lewis,0.0,0.0,3.0,0.0,0.0,107.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.69999980926514,33.69999980926514,TE
00-0024333,S.Gostkowski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,0.0,2.0,5.0,1.0,0.0,47.0,2.0,119.0,119.0,K
00-0024417,S.Koch,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999642372131,0.5999999642372131,P
00-0025394,A.Peterson,0.0,7.0,0.0,0.0,604.0,101.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.50000190734863,118.50000190734863,RB
00-0025396,T.Ginn,0.0,0.0,0.0,0.0,0.0,40.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.5,WR
00-0025418,G.Olsen,0.0,0.0,1.0,0.0,0.0,239.0,24.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.89999961853027,41.89999961853027,TE
00-0025565,N.Folk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,2.0,0.0,0.0,1.0,1.0,0.0,30.0,3.0,121.0,121.0,K
00-0025580,M.Crosby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,59.0,4.0,120.0,120.0,K
00-0025825,B.Kern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P
00-0025944,S.Hauschka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,K
00-0026035,D.Amendola,0.0,0.0,0.0,0.0,2.0,602.0,46.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.40000076591969,83.40000076591969,WR
00-0026143,M.Ryan,26.0,2.0,0.0,4581.0,92.0,0.0,0.0,0.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.43999004364014,282.43999004364014,QB
00-0026158,J.Flacco,6.0,0.0,0.0,864.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.759997606277466,54.759997606277466,QB
00-0026189,D.Jackson,0.0,0.0,1.0,0.0,12.0,236.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.80000042915344,37.80000042915344,WR
00-0026197,C.Henne,2.0,1.0,0.0,248.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.720000073313713,23.720000073313713,QB
00-0026498,M.Stafford,26.0,0.0,0.0,4084.0,112.0,0.0,0.0,1.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.5600004196167,260.5600004196167,QB
00-0026516,B.Colquitt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P
00-0026544,C.Daniel,1.0,0.0,0.0,264.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15999948978424,12.15999948978424,QB
00-0026625,B.Hoyer,0.0,0.0,0.0,130.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999998211860657,1.9999998211860657,QB
00-0026858,G.Gano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,5.0,0.0,0.0,0.0,1.0,0.0,21.0,2.0,132.0,132.0,K
00-0026968,R.Succop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,1.0,0.0,0.0,2.0,1.0,0.0,53.0,6.0,155.0,155.0,K
00-0027029,L.McCoy,0.0,0.0,0.0,0.0,31.0,101.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.200000524520874,20.700000524520874,RB
00-0027061,J.Cook,0.0,0.0,7.0,0.0,0.0,544.0,41.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.4000015258789,114.9000015258789,TE
00-0027150,J.Edelman,0.0,0.0,0.0,38.0,22.0,315.0,21.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.22000002861023,45.72000002861023,WR
00-0027656,R.Gronkowski,0.0,0.0,7.0,0.0,0.0,623.0,45.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.29999923706055,126.79999923706055,TE
00-0027685,E.Sanders,0.0,0.0,5.0,0.0,12.0,729.0,63.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.10000157356262,135.60000157356262,WR
00-0027688,C.McCoy,1.0,0.0,0.0,375.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.200000047683716,18.200000047683716,QB
00-0027691,A.Roberts,0.0,0.0,0.0,0.0,-3.0,34.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1000000834465027,1.1000000834465027,WR
00-0027696,J.Graham,0.0,0.0,9.0,0.0,0.0,481.0,52.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.10000228881836,128.10000228881836,TE
00-0027793,A.Brown,0.0,0.0,5.0,0.0,20.0,532.0,47.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.20000076293945,108.70000076293945,WR
00-0027870,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,OL
00-0027891,G.Tate,0.0,0.0,2.0,18.0,0.0,388.0,35.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.51999920606613,69.01999920606613,WR
00-0027902,D.Bryant,0.0,0.0,2.0,0.0,0.0,47.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.700000286102295,19.700000286102295,WR
00-0027939,C.Newton,8.0,12.0,1.0,2657.0,592.0,35.0,2.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.9799995422363,259.9799995422363,QB
00-0027942,A.Green,0.0,0.0,2.0,0.0,0.0,523.0,47.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.29999923706055,87.79999923706055,WR
00-0027944,J.Jones,0.0,0.0,3.0,0.0,0.0,771.0,51.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0999984741211,120.5999984741211,WR
00-0027948,B.Gabbert,2.0,0.0,0.0,143.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.319999814033508,15.319999814033508,QB
00-0027966,M.Ingram,0.0,2.0,0.0,0.0,299.0,50.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.89999961853027,49.89999961853027,RB
00-0027973,A.Dalton,14.0,0.0,0.0,2170.0,114.0,-3.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.89999598264694,136.39999598264694,QB
00-0027981,K.Rudolph,0.0,0.0,1.0,0.0,0.0,334.0,28.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.4000015258789,51.400001525878906,TE
00-0028002,R.Cobb,0.0,0.0,3.0,0.0,0.0,441.0,38.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.10000228881836,81.10000228881836,WR
00-0028042,L.Stocker,0.0,0.0,0.0,0.0,0.0,63.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.300000190734863,9.800000190734863,TE
00-0028063,T.Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB
00-0028074,A.Sherman,0.0,0.0,1.0,0.0,8.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.300000011920929,7.800000011920929,RB
00-0028087,D.Lewis,0.0,2.0,1.0,0.0,115.0,127.0,19.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.19999980926514,47.69999980926514,RB
00-0028097,L.Smith,0.0,0.0,2.0,0.0,0.0,35.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,17.5,TE
00-0028114,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,WR
00-0028118,T.Taylor,0.0,0.0,0.0,208.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01999968290329,9.01999968290329,QB
00-0028142,V.Green,0.0,0.0,1.0,0.0,0.0,50.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.5,TE
00-0028149,B.Miller,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000029802322,0.7000000029802322,RB
00-0028237,C.Hogan,0.0,0.0,0.0,0.0,0.0,118.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.800000190734863,18.800000190734863,WR
00-0028292,N.Bellore,0.0,0.0,0.0,0.0,5.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.400000035762787,1.9000000357627869,RB
00-0028411,D.Inman,0.0,0.0,2.0,0.0,0.0,163.0,18.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.30000114440918,37.30000114440918,WR
00-0028660,D.Bailey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,2.0,0.0,1.0,3.0,3.0,0.0,37.0,6.0,83.0,83.0,K
00-0028664,C.Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P
00-0028787,K.Forbath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,9.0,9.0,K
00-0028986,C.Keenum,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8399999141693115,1.8399999141693115,QB
00-0029000,C.Beasley,1.0,0.0,4.0,20.0,0.0,1024.0,89.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.2000014781952,175.7000014781952,WR
00-0029119,D.Carrier,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.399999976158142,1.899999976158142,TE
00-0029137,A.Jeffery,0.0,0.0,1.0,0.0,0.0,115.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,20.5,WR
00-0029141,A.Morris,0.0,1.0,1.0,0.0,238.0,19.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.70000112056732,39.20000112056732,RB
00-0029263,R.Wilson,42.0,2.0,0.0,4386.0,563.0,0.0,0.0,0.0,14.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.7400016784668,377.7400016784668,QB
00-0029293,M.Jones,0.0,0.0,9.0,0.0,0.0,978.0,76.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.8000030517578,189.8000030517578,WR
00-0029421,R.Bullock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,3.0,0.0,2.0,1.0,2.0,0.0,24.0,1.0,95.0,95.0,K
00-0029528,B.Massie,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000000059604645,0.9000000059604645,OL
00-0029567,N.Foles,10.0,1.0,0.0,1852.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.1800018325448,104.1800018325448,QB
00-0029597,J.Tucker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,4.0,0.0,1.0,0.0,2.0,1.0,54.0,1.0,151.0,151.0,K
00-0029604,K.Cousins,35.0,1.0,0.0,4265.0,156.0,0.0,0.0,0.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.1999912261963,306.1999912261963,QB
00-0029608,T.Hilton,0.0,0.0,5.0,0.0,0.0,794.0,58.0,99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.4000015258789,140.4000015258789,WR
00-0029615,L.Miller,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.600000023841858,1.600000023841858,RB
00-0029621,G.Zuerlein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,3.0,0.0,0.0,1.0,5.0,1.0,33.0,3.0,146.0,146.0,K
00-0029627,J.Crawford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DL
00-0029632,M.Sanu,0.0,0.0,1.0,0.0,3.0,187.0,17.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.00000077486038,35.50000077486038,WR
00-0029665,R.Griffin,0.0,0.0,0.0,42.0,69.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5800000429153442,2.5800000429153442,QB
00-0029701,R.Tannehill,34.0,7.0,0.0,3984.0,272.0,-10.0,2.0,2.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.560001373291,352.560001373291,QB
00-0029738,D.Fells,0.0,0.0,4.0,0.0,0.0,312.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.20000076293945,65.70000076293945,TE
00-0029822,B.McManus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,10.0,0.0,1.0,0.0,3.0,2.0,24.0,3.0,130.0,130.0,K
00-0029892,K.Juszczyk,0.0,2.0,4.0,0.0,64.0,202.0,19.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.60000085830688,72.10000085830688,RB
00-0030035,A.Thielen,0.0,0.0,14.0,0.0,15.0,925.0,74.0,110.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,217.0,WR
00-0030061,Z.Ertz,0.0,0.0,1.0,0.0,0.0,335.0,36.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5,59.5,TE
00-0030085,K.Stills,0.0,0.0,1.0,0.0,0.0,144.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.40000057220459,25.90000057220459,WR
00-0030089,L.Willson,0.0,0.0,0.0,0.0,0.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.200000047683716,1.7000000476837158,TE
00-0030092,S.Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P
00-0030098,D.Hopkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,2.0,0.0,1.0,4.0,2.0,0.0,32.0,2.0,126.0,126.0,K
00-0030107,T.Riddick,0.0,0.0,0.0,0.0,14.0,43.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.700000166893005,8.200000166893005,RB
00-0030108,R.Griffin,0.0,0.0,0.0,0.0,0.0,86.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.600000381469727,13.100000381469727,TE
00-0030151,T.Bray,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7199999690055847,0.7199999690055847,QB
00-0030155,D.Harris,0.0,0.0,0.0,0.0,0.0,45.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,8.0,TE
00-0030181,J.Doyle,0.0,0.0,4.0,0.0,0.0,321.0,30.0,43.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.10000228881836,71.10000228881836,TE
00-0030196,J.Heath,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,DB
00-0030216,J.Hill,0.0,0.0,1.0,0.0,0.0,46.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.59999990463257,14.599999904632568,TE
